Content ID,Type,Datetime,Sentiment,Score,Content Type,Category,URL
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,2020-10-12 11:41:20,negative,5,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,2020-11-20 13:51:53,positive,75,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,2020-11-24 14:36:12,neutral,20,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,intrigued,2020-07-26 02:14:23,positive,45,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,adore,2020-10-07 22:28:22,positive,72,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cherish,2020-11-09 14:28:52,positive,70,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,dislike,2021-05-13 06:25:28,negative,10,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cherish,2020-07-05 18:07:00,positive,70,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,scared,2021-01-07 08:21:48,negative,15,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,scared,2021-02-26 00:23:24,negative,15,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,want,2020-06-26 03:29:10,positive,70,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cherish,2020-12-17 17:32:20,positive,70,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,heart,2021-02-28 13:10:52,positive,60,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,heart,2020-10-30 04:08:31,positive,60,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,2020-07-22 22:20:31,positive,75,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,2020-07-28 16:49:22,negative,12,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,2020-08-21 13:45:50,negative,5,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,2021-06-04 01:54:21,negative,5,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,2020-12-16 08:32:00,neutral,20,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,adore,2021-03-07 23:08:14,positive,72,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,2021-06-08 06:43:35,negative,12,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,2021-05-04 07:24:06,negative,12,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,interested,2021-03-26 03:11:12,positive,30,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,2020-12-16 11:05:59,negative,12,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,disgust,2020-12-29 08:39:57,negative,0,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cherish,2020-08-14 13:03:12,positive,70,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,want,2021-02-11 06:26:32,positive,70,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,2020-10-04 02:30:20,negative,12,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,2020-07-25 10:32:44,neutral,20,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,like,2020-08-02 10:49:24,positive,50,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,2020-08-26 17:24:16,positive,75,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,2021-02-10 21:50:37,negative,12,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,intrigued,2021-01-31 11:32:03,positive,45,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,disgust,2021-04-27 00:46:44,negative,0,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,2020-06-27 07:23:14,neutral,20,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,dislike,2021-05-09 13:01:20,negative,10,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,like,2021-01-19 22:04:53,positive,50,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,love,2020-08-18 11:17:48,positive,65,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,adore,2021-03-14 04:41:26,positive,72,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,2020-10-31 23:32:48,negative,5,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,2021-04-19 11:36:06,positive,75,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,disgust,2020-11-20 10:39:52,negative,0,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,heart,2020-10-24 01:16:51,positive,60,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,2020-08-24 23:06:48,negative,5,photo,science,https://socialbuzz.cdn.com/content/storage/dcaa5091-1246-4d3c-aed8-dcd8e1da69cc
86346263-02db-4020-a216-9e54f502f643,peeking,2020-07-24 14:13:44,neutral,35,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,worried,2021-02-03 07:13:06,negative,12,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,cherish,2021-03-30 20:05:29,positive,70,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,love,2020-07-05 20:16:24,positive,65,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,indifferent,2020-07-20 13:42:38,neutral,20,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,super love,2020-07-23 21:23:45,positive,75,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,indifferent,2021-05-24 12:45:34,neutral,20,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,scared,2020-11-05 15:59:37,negative,15,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,interested,2020-10-25 04:49:43,positive,30,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,like,2020-10-16 02:23:42,positive,50,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,disgust,2020-09-19 14:51:08,negative,0,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,dislike,2020-10-09 04:30:01,negative,10,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,adore,2020-09-13 06:34:54,positive,72,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,adore,2021-05-29 13:39:56,positive,72,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,indifferent,2021-06-03 00:51:22,neutral,20,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,cherish,2021-01-04 10:32:54,positive,70,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,love,2020-10-26 13:36:19,positive,65,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,intrigued,2020-12-14 19:13:50,positive,45,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,like,2020-06-30 00:31:06,positive,50,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,dislike,2020-07-24 18:38:21,negative,10,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,scared,2020-07-15 02:19:43,negative,15,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,heart,2021-04-10 23:58:41,positive,60,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,adore,2021-03-08 01:12:45,positive,72,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,scared,2021-02-19 03:11:04,negative,15,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,scared,2020-07-08 16:15:31,negative,15,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,peeking,2020-09-05 06:35:47,neutral,35,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,hate,2021-03-26 21:26:56,negative,5,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,cherish,2021-06-14 10:37:42,positive,70,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,like,2021-01-19 15:01:09,positive,50,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,love,2021-06-06 09:10:13,positive,65,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,intrigued,2020-06-29 07:55:05,positive,45,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,indifferent,2021-02-23 13:25:49,neutral,20,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,interested,2020-12-28 06:50:48,positive,30,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,love,2020-06-23 12:38:10,positive,65,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,hate,2020-08-17 01:46:39,negative,5,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,dislike,2020-12-29 22:06:15,negative,10,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,worried,2020-08-14 06:52:44,negative,12,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,super love,2020-11-24 02:43:25,positive,75,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,interested,2021-05-26 06:16:16,positive,30,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,disgust,2020-11-04 05:30:31,negative,0,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
86346263-02db-4020-a216-9e54f502f643,worried,2020-11-21 01:20:17,negative,12,GIF,travel,https://socialbuzz.cdn.com/content/storage/86346263-02db-4020-a216-9e54f502f643
9d94f180-947c-40f5-aa05-f1958759b7fc,interested,2020-08-29 18:49:07,positive,30,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,dislike,2020-08-13 10:11:13,negative,10,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,heart,2021-03-05 18:23:32,positive,60,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,super love,2020-12-14 15:24:45,positive,75,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,heart,2020-07-01 13:15:44,positive,60,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,love,2020-08-06 03:11:43,positive,65,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,want,2021-02-09 10:52:15,positive,70,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,intrigued,2021-05-18 17:37:46,positive,45,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,love,2021-03-27 11:27:48,positive,65,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,scared,2020-06-22 23:09:56,negative,15,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,dislike,2021-06-05 21:46:00,negative,10,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,worried,2021-05-17 13:17:30,negative,12,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,intrigued,2020-07-18 21:53:45,positive,45,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,want,2021-03-24 06:13:04,positive,70,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,peeking,2020-12-15 08:26:08,neutral,35,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,interested,2020-12-13 00:17:15,positive,30,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,like,2020-10-18 18:57:16,positive,50,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,interested,2020-10-17 05:17:39,positive,30,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,heart,2020-11-03 01:23:55,positive,60,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,cherish,2021-01-28 16:30:11,positive,70,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,peeking,2020-12-01 03:53:04,neutral,35,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,love,2020-09-08 13:09:45,positive,65,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,disgust,2021-03-13 14:46:31,negative,0,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,indifferent,2021-02-24 03:36:56,neutral,20,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,hate,2021-06-07 00:11:34,negative,5,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,worried,2021-03-15 00:47:21,negative,12,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,like,2020-07-12 14:52:08,positive,50,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
9d94f180-947c-40f5-aa05-f1958759b7fc,super love,2020-10-03 12:44:53,positive,75,video,science,https://socialbuzz.cdn.com/content/storage/9d94f180-947c-40f5-aa05-f1958759b7fc
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,super love,2021-03-06 19:03:47,positive,75,GIF,cooking,https://socialbuzz.cdn.com/content/storage/6ef45d36-cd14-428c-b5cf-ad2f06371c6e
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,scared,2021-03-17 19:09:05,negative,15,GIF,cooking,https://socialbuzz.cdn.com/content/storage/6ef45d36-cd14-428c-b5cf-ad2f06371c6e
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,heart,2020-09-26 11:58:08,positive,60,GIF,cooking,https://socialbuzz.cdn.com/content/storage/6ef45d36-cd14-428c-b5cf-ad2f06371c6e
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,heart,2020-10-25 18:16:58,positive,60,GIF,cooking,https://socialbuzz.cdn.com/content/storage/6ef45d36-cd14-428c-b5cf-ad2f06371c6e
1de2f0f9-61ab-43fb-9180-6870824c63c0,peeking,2021-01-29 04:59:31,neutral,35,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,worried,2021-03-24 15:11:18,negative,12,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,scared,2020-08-09 09:24:11,negative,15,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,cherish,2020-10-08 22:01:58,positive,70,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,interested,2020-11-07 08:41:32,positive,30,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,love,2020-12-13 06:32:40,positive,65,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,dislike,2020-08-10 21:05:08,negative,10,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,dislike,2020-10-14 22:36:27,negative,10,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,2021-03-08 21:50:56,negative,5,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,heart,2021-04-02 15:22:08,positive,60,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,want,2021-02-26 06:54:08,positive,70,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,2021-05-08 20:40:21,negative,5,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,peeking,2021-01-21 07:55:02,neutral,35,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,disgust,2020-07-07 20:10:39,negative,0,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,intrigued,2020-12-14 07:56:47,positive,45,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,2020-12-30 17:31:50,negative,5,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,indifferent,2021-01-17 08:33:30,neutral,20,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,adore,2020-07-14 13:01:33,positive,72,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
1de2f0f9-61ab-43fb-9180-6870824c63c0,interested,2020-07-03 15:15:02,positive,30,GIF,science,https://socialbuzz.cdn.com/content/storage/1de2f0f9-61ab-43fb-9180-6870824c63c0
af7971aa-5fd5-41d3-b6c3-583704a705a2,peeking,2020-10-02 03:25:21,neutral,35,video,healthy eating,https://socialbuzz.cdn.com/content/storage/af7971aa-5fd5-41d3-b6c3-583704a705a2
af7971aa-5fd5-41d3-b6c3-583704a705a2,want,2020-09-22 09:35:56,positive,70,video,healthy eating,https://socialbuzz.cdn.com/content/storage/af7971aa-5fd5-41d3-b6c3-583704a705a2
af7971aa-5fd5-41d3-b6c3-583704a705a2,heart,2021-03-16 04:21:18,positive,60,video,healthy eating,https://socialbuzz.cdn.com/content/storage/af7971aa-5fd5-41d3-b6c3-583704a705a2
af7971aa-5fd5-41d3-b6c3-583704a705a2,worried,2020-12-01 20:32:22,negative,12,video,healthy eating,https://socialbuzz.cdn.com/content/storage/af7971aa-5fd5-41d3-b6c3-583704a705a2
